"","condition","productivity"
"1078","long",40.7667618326961
"1079","long",40.4611084618776
"1080","long",48.9243525968728
"1081","long",37.7442639563154
"1082","long",31.2201713409682
"1083","long",48.8189175682966
"1084","long",41.6844453848583
"1085","long",31.8109301730989
"1086","long",20.3610151448037
"1087","long",40.5721793085903
"1088","long",40.112098609522
"1089","long",25.3962217032582
"1090","long",29.8046994067801
"1091","long",37.7386879887839
"1092","long",27.6762874592678
"1093","long",27.1568354633426
"1094","long",64.7679689485738
"1095","long",40.7100767095843
"1096","long",44.648217508784
"1097","long",27.6451829539805
"1098","long",42.3445682413099
"1099","long",62.2518790721687
"1100","long",25.1597579824891
"1101","long",44.5988592294348
"1102","long",41.5925408746188
"1103","long",32.6084030198547
"1104","long",34.4990941932079
"1105","long",36.0861449809674
"1106","long",40.4840095135101
"1107","long",27.7835649817302
"1108","long",54.2449789398992
"1109","long",33.6913727857348
"1110","long",28.8555533537672
"1111","long",28.8073073952
"1112","long",28.8260602211439
"1113","long",26.5054397428991
"1114","long",26.7083306395425
"1115","long",24.1126892491552
"1116","long",46.4317612122517
"1117","long",43.437134415121
"1118","long",43.8921935181689
"1119","long",52.7604243823075
"1120","long",45.7889717520837
"1121","long",55.0562262860737
"1122","long",21.7608641009997
"1123","long",48.2679626020817
"1124","long",32.0905101126396
"1125","long",36.4909614192946
"1126","long",37.5439640424626
"1127","long",47.8694259151583
"1128","long",34.5378613090092
"1129","long",56.2441106517008
"1130","long",29.8967424362209
"1131","long",42.6297567954107
"1132","long",38.2955878587242
"1133","long",46.8427654323359
"1134","long",21.0592094635633
"1135","long",38.995508189854
"1136","long",42.4568077837656
"1137","long",41.0689165708794
"1138","long",46.1635425697641
"1139","long",26.7622200804681
"1140","long",11.483890599173
"1141","long",54.83167609512
"1142","long",27.5001962918273
"1143","long",45.0937082583297
"1144","long",28.9968536627851
"1145","long",37.1535009078969
"1146","long",31.8369382562721
"1147","long",52.8666571486722
"1148","long",43.7432428794321
"1149","long",45.4238708579588
"1150","long",33.7927127429325
"1151","long",34.5262278377519
"1152","long",49.4683275026779
"1153","long",30.3450507506231
"1154","long",49.3796945394724
"1155","long",34.4315346891237
"1156","long",56.8565440757863
"1157","long",45.8209410302501
"1158","long",42.9440058237273
"1159","long",45.8732250044576
"1160","long",43.8549324632367
"1161","long",32.539570320063
"1162","long",43.1407442917627
"1163","long",23.2779772497357
"1164","long",17.7439490475598
"1165","long",50.9071839499974
"1166","long",56.6284406422689
"1167","long",52.8603042955361
"1168","long",36.1308955754334
"1169","long",39.2024241536934
"1170","long",20.2430188545705
"1171","long",41.3512779512635
"1172","long",47.9791505055541
"1173","long",38.9444005751902
"1174","long",28.3593062560364
"1175","long",25.3098197962607
"1176","long",28.1581535528178
"1177","long",28.8401353349933
"1178","long",33.3193674747343
"1179","long",33.3031701958261
"1180","long",30.3842836486576
"1181","long",50.6906113438582
"1182","long",49.2223908135472
"1183","long",31.2961936877551
"1184","long",31.8719113894537
"1185","long",40.6174192599277
"1186","long",43.61892371311
"1187","long",25.132554068026
"1188","long",31.471866566273
"1189","long",25.7195001227495
"1190","long",42.2301698719283
"1191","long",43.3155468515162
"1192","long",25.0302792491203
"1193","long",60.0492172647473
"1194","long",43.6330411053758
"1195","long",48.411727839539
"1196","long",50.2861331311732
"1197","long",65.900992136093
"1198","long",43.2743710868814
"1199","long",36.1764404791987
"1200","long",20.4833050270294
"1201","long",41.0656123086421
"1202","long",45.3007830543882
"1203","long",42.4729461720709
"1204","long",40.355498780334
"1205","long",43.5722329879874
"1206","long",39.7917191924557
"1207","long",40.1331078275705
"1208","long",33.8890600975949
"1209","long",35.3122845033172
"1210","long",37.1914306692143
"1211","long",33.6791273957515
"1212","long",35.8543299945504
"1213","long",35.8721843785373
"1214","long",47.7200949180046
"1215","long",43.2419142732139
"1216","long",40.805752258529
"1217","long",37.1190475299502
"1218","long",44.4579137925292
"1219","long",15.6726596752644
"1220","long",29.5490975199812
"1221","long",22.6170281639068
"1222","long",41.4786967673654
"1223","long",37.1250905955997
"1224","long",46.3692161962347
"1225","long",51.3952631221037
"1226","long",41.6561375071761
"1227","long",38.9479251853352
"1228","long",35.8526043044037
"1229","long",24.7989048575448
"1230","long",47.7130619366428
"1231","long",41.3272709322982
"1232","long",41.132791765894
"1233","long",48.6302665125077
"1234","long",31.43500911831
"1235","long",32.3902354127047
"1236","long",33.1222770928349
"1237","long",24.5887245883867
"1238","long",24.2996026538632
"1239","long",54.8456982319473
"1240","long",28.240740448301
"1241","long",29.0066023912529
"1242","long",27.5562831999238
"1243","long",43.5681588452807
"1244","long",43.5101038813034
"1245","long",48.5048043614399
"1246","long",43.1251432602967
"1247","long",24.4406823805344
"1248","long",33.3844883293935
"1249","long",43.4624731704609
"1250","long",50.3441902648398
"1251","long",41.2944350041454
"1252","long",22.7551969907189
"1253","long",42.0067749517866
"1254","long",23.3687556841608
"1255","long",47.1141766187052
"1256","long",24.2197317732687
"1257","long",39.0558522712371
"1258","long",28.8080988224974
"1259","long",40.7891770846552
"1260","long",28.1623155376969
"1261","long",36.3519744819032
"1262","long",37.3877747474235
"1263","long",38.946912283543
"1264","long",57.8345992398096
"1265","long",20.0676528873647
"1266","long",41.8734656478366
"1267","long",27.1114329011095
"1268","long",34.9988429599504
"1269","long",51.0759448877287
"1270","long",56.1145013656008
"1271","long",44.2721283451218
"1272","long",28.023746033712
"1273","long",42.1054648274718
"1274","long",40.6509812145877
"1275","long",30.6435720057739
"1276","long",40.1550542208314
"1277","long",43.7132898428367
"1278","long",18.1702126592364
"1279","long",50.448611685923
"1280","long",24.4439228746515
"1281","long",50.1027666611241
"1282","long",22.2765847908749
"1283","long",34.413031706235
"1284","long",41.654464003151
"1285","long",43.9160827607052
"1286","long",50.9838476472006
"1287","long",47.4488249225245
"1288","long",47.137251694247
"1289","long",22.2779888544741
"1290","long",39.7328057159111
"1291","long",46.4282235336441
"1292","long",34.8304179983539
"1293","long",50.3134355506893
"1294","long",28.3209601874496
"1295","long",26.457056994018
"1296","long",35.8066060918866
"1297","long",15.2794576288864
"1298","long",35.4924974804334
"1299","long",33.6953246957193
"1300","long",41.9597540416488
"1301","long",28.5589716407546
"1302","long",34.9233991489234
"1303","long",45.1735843121463
"1304","long",34.7672266498209
"1305","long",43.6172278392674
"1306","long",25.6896545546567
"1307","long",56.9294666537189
"1308","long",53.0944240126972
"1309","long",45.1336352353273
"1310","long",22.5085505498525
"1311","long",34.2910760876869
"1312","long",26.5526584421878
"1313","long",48.3217020097615
"1314","long",28.2272141755545
"1315","long",48.9661090318466
"1316","long",33.3828270150033
"1317","long",25.0278069718036
"1318","long",44.8859554458283
"1319","long",51.0268601900278
"1320","long",42.7749119756124
"1321","long",36.4452361070408
"1322","long",38.0154602103445
"1323","long",33.0804901247272
"1324","long",22.0969813696675
"1325","long",41.0456638428475
"1326","long",30.9238632592975
"1327","long",43.3951713078551
"1328","long",29.4813563320205
"1329","long",23.1076794203868
"1330","long",38.2853478569681
"1331","long",21.0296043680605
"1332","long",41.9492066653937
"1333","long",59.8786717040111
"1334","long",48.7819527062921
"1335","long",42.6841575304785
"1336","long",36.5280766167398
"1337","long",43.8678371729661
"1338","long",61.3040088370285
"1339","long",31.9714054613362
"1340","long",24.8740927463223
"1341","long",42.8808807859883
"1342","long",39.0712921408798
"1343","long",36.6546222326493
"1344","long",50.3417338176822
"1345","long",25.2283958640933
"1346","long",30.6247658613841
"1347","long",46.3270535073669
"1348","long",42.2653283142652
"1349","long",31.28956507616
"1350","long",51.7970477535833
"1351","long",53.5890870029756
"1352","long",33.5250136534788
"1353","long",36.6283629811575
"1354","long",39.5558378861154
"1355","long",26.2489414761393
"1356","long",34.4167042506964
"1357","long",28.153137904129
"1358","long",38.2413257456286
"1359","long",43.6746537720967
"1360","long",40.3902013643241
"1361","long",32.4639306703988
"1362","long",21.1741613097658
"1363","long",44.4330019851128
"1364","long",50.846706936297
"1365","long",35.934790849012
"1366","long",22.8410139665983
"1367","long",30.0260141589775
"1368","long",50.9471430644955
"1369","long",19.2455129952215
"1370","long",46.1315839159493
"1371","long",30.9603494211128
"1372","long",28.5392364310522
"1373","long",35.9053566093952
"1374","long",49.381564840677
"1375","long",29.582762580364
"1376","long",26.2229533944079
"1377","long",37.4007401085983
"1378","long",40.5044162549084
"1379","long",26.801580399812
"1380","long",53.8194286376133
"1381","long",36.8049896980299
"1382","long",29.5833036078001
"1383","long",41.6565735747053
"1384","long",29.2220140798922
"1385","long",48.57614980532
"1386","long",27.1505070971399
"1387","long",39.7335738971464
"1388","long",21.90310045862
"1389","long",44.4482107153959
"1390","long",35.3489312383004
"1391","long",37.2217161895001
"1392","long",58.0994839640057
"1393","long",46.1292299014524
"1394","long",38.2726262394833
"1395","long",20.669480424738
"1396","long",29.9872248264983
"1397","long",45.2313843205839
"1398","long",24.100719438956
"1399","long",33.1753422356659
"1400","long",23.966294002808
"1401","long",34.5053852305968
"1402","long",46.3924295343414
"1403","long",25.232997100672
"1404","long",34.8799761418398
"1405","long",31.7840466355393
"1406","long",51.1027537864115
"1407","long",38.0433623822119
"1408","long",34.1775356640362
"1409","long",31.3450465833234
"1410","long",48.264048996378
"1411","long",41.8354124212821
"1412","long",46.2072142259626
"1413","long",43.1998191432044
"1414","long",45.0967304334451
"1415","long",53.3860259950704
"1416","long",41.959172457496
"1417","long",47.8378391561442
"1418","long",23.6052659218158
"1419","long",44.7359149695511
"1420","long",48.9233153960665
"1421","long",35.6391960218054
"1422","long",38.2263627940092
"1423","long",42.7517122534613
"1424","long",29.4303947659736
"1425","long",36.6969182994637
"1426","long",17.3903786247841
"1427","long",38.7235084686313
"1428","long",43.5331255261345
"1429","long",68.5653870271306
"1430","long",36.6753498344157
"1431","long",33.5805940410759
"1432","long",41.4420311309323
"1433","long",47.8379885995766
"1434","long",59.8285286282378
"1435","long",30.9291384393923
"1436","long",14.3724232572542
"1437","long",33.3662815804484
"1438","long",39.4657714674473
"1439","long",20.8725417137192
"1440","long",49.1487255397476
"1441","long",35.5443687118701
"1442","long",39.6512126690863
"1443","long",31.1331182098115
"1444","long",38.1206510160653
"1445","long",42.4478473236541
"1446","long",35.4099338599447
"1447","long",39.0717707511487
"1448","long",25.8956018837498
"1449","long",41.2885235515909
"1450","long",53.9395144263327
"1451","long",38.6712889744338
"1452","long",43.8475975944265
"1453","long",28.9749085248749
"1454","long",32.3892353506414
"1455","long",39.4746015195694
"1456","long",48.7445914406755
"1457","long",55.6529107381507
"1458","long",41.2005110372513
"1459","long",44.035611120637
"1460","long",24.3503110672058
"1461","long",49.8880634905971
"1462","long",45.4893702629572
"1463","long",51.0573932747441
"1464","long",37.749823260427
"1465","long",16.9548818908481
"1466","long",41.9007071367123
"1467","long",34.1281785187011
"1468","long",27.4068818870022
"1469","long",44.6567722147303
"1470","long",40.158876613643
"1471","long",18.9498058731116
"1472","long",39.9257000517543
"1473","long",32.6153784520656
"1474","long",47.1993651188092
"1475","long",29.203938951776
"1476","long",30.0297319025765
"1477","long",38.844113442405
"1478","long",46.0961512257957
"1479","long",33.2549045599543
"1480","long",37.496804843876
"1481","long",28.259448019767
"1482","long",48.1575735047178
"1483","long",43.5198299552743
"1484","long",23.3277851642997
"1485","long",36.063692071033
"1486","long",44.9763934795173
"1487","long",39.3425880454406
"1488","long",13.6971263367438
"1489","long",43.1059908676598
"1490","long",31.6838841928323
"1491","long",26.0694715272166
"1492","long",32.1354182959464
"1493","long",46.0446706904402
"1494","long",32.0347181288119
"1495","long",39.5233365019055
"1496","long",44.2926548692566
"1497","long",37.9400505521276
"1498","long",40.0952952825855
"1499","long",24.5405207287574
"1500","long",55.70074434966
"1501","long",36.5737208772696
"1502","long",33.774069092316
"1503","long",38.5807004571746
"1504","long",22.6661380761928
"1505","long",42.7243007058725
"1506","long",40.8952293869289
"1507","long",45.239164247485
"1508","long",45.9651833601167
"1509","long",30.0842938701002
"1510","long",39.5449792284084
"1511","long",51.1950410830427
"1512","long",28.875721517117
"1513","long",47.6825807665098
"1514","long",41.3838815465004
"1515","long",53.0605260709859
"1516","long",39.8413678684949
"1517","long",19.1141810005247
"1518","long",33.7171082964573
"1519","long",34.3106195442957
"1520","long",45.738762092303
"1521","long",26.7023848750762
"1522","long",20.9921176689822
"1523","long",34.5093870180339
"1524","long",25.4010100101129
"1525","long",40.2803277154607
"1526","long",33.355599748213
"1527","long",24.7448141798847
"1528","long",56.1355495330034
"1529","long",44.6745768922308
"1530","long",45.2650133515133
"1531","long",36.2462305635475
"1532","long",18.4876956985776
"1533","long",41.53393087089
"1534","long",45.1668530477531
"1535","long",21.0254909982587
"1536","long",31.6896184523167
"1537","long",49.9908898334437
"1538","long",22.1529214572348
"1539","long",57.1759784164448
"1540","long",50.3057266939388
"1541","long",28.6422901258087
"1542","long",37.619976897881
"1543","long",41.5796088033987
"1544","long",31.3972845247745
"1545","long",37.935348224389
"1546","long",34.0595701896127
"1547","long",32.6635780567505
"1548","long",23.4981725714049
"1549","long",35.1768686950646
"1550","long",33.1471694027346
"1551","long",50.5729329233443
"1552","long",41.3010773248556
"1553","long",20.4347128305691
"1554","long",36.6374254593577
"1555","long",34.0566870164406
"1556","long",44.4077256736169
"1557","long",30.4801189411218
"1558","long",52.8106307052228
"1559","long",37.3072019427065
"1560","long",24.1549677297558
"1561","long",54.0659153817768
"1562","long",49.7595220729751
"1563","long",22.2873449963138
"1564","long",23.7151323407779
"1565","long",34.5599489184212
"1566","long",52.7798345979016
"1567","long",47.8826977326128
"1568","long",31.5969586511265
"1569","long",56.1657122075653
"1570","long",53.5173991207475
"1571","long",48.7277736124617
"1572","long",28.6965310343812
"1573","long",56.3710456862417
"1574","long",27.0898526678471
"1575","long",35.894260981433
"1576","long",58.4085734771639
"1577","long",45.2725755150002
"1578","long",49.0847401063591
"1579","long",36.605362450877
"1580","long",33.8941323893498
"1581","long",31.9596903489153
"1582","long",30.527238168161
"1583","long",23.2576591594606
"1584","long",35.3926073372189
"1585","long",34.5161603300715
"1586","long",27.0752348387272
"1587","long",31.5302531004529
"1588","long",12.5909365097012
"1589","long",48.4394711098218
"1590","long",38.3959146713497
"1591","long",47.1562551797682
"1592","long",41.9187244717541
"1593","long",17.3414295328171
"1594","long",51.4586457335455
"1595","long",34.8917473431105
"1596","long",26.7441805229892
"1597","long",49.2033869301099
"1598","long",48.3645971083113
"1599","long",22.2156281451074
"1600","long",35.1781868000542
"1601","long",49.3928271416619
"1602","long",47.8176893426585
"1603","long",20.4808730496314
"1604","long",27.4131389626809
"1605","long",29.8290121451693
"1606","long",24.4409256620234
"1607","long",33.5385088360876
"1608","long",28.6189784761325
"1609","long",22.7683712439737
"1610","long",30.0962511723796
"1611","long",33.3223162734955
"1612","long",20.5652071417224
"1613","long",32.5792839132489
"1614","long",25.66337013489
"1615","long",24.6413134684627
"1616","long",31.5035239275891
"1617","long",50.0458601105209
"1618","long",35.9948788301657
"1619","long",37.0514184659255
"1620","long",33.4604116629137
"1621","long",51.549643008825
"1622","long",55.1338160823951
"1623","long",31.3177015258542
"1624","long",35.3702511826761
"1625","long",33.7386639633359
"1626","long",36.5282480486839
"1627","long",30.349152076941
"1628","long",51.5048656558856
"1629","long",52.2334664709052
"1630","long",27.4751525526376
"1631","long",30.8471852548427
"1632","long",52.7764364661407
"1633","long",33.8698443160148
"1634","long",28.5085604648325
"1635","long",37.880293566534
"1636","long",46.695247537209
"1637","long",39.838027927049
"1638","long",33.9146223849037
"1639","long",16.7512983566838
"1640","long",36.5981106067487
"1641","long",38.7110680774853
"1642","long",28.7173019427947
"1643","long",49.1342882739718
"1644","long",27.4048816164571
"1645","long",34.861098591418
"1646","long",44.9384139669249
"1647","long",36.2428809948952
"1648","long",59.5329082854469
"1649","long",41.3940368473452
"1650","long",26.8751262453103
"1651","long",46.1252915960156
"1652","long",29.9141937266494
"1653","long",59.3597598823358
"1654","long",45.5574335677882
"1655","long",39.8450637412528
"1656","long",34.7742889412338
"1657","long",45.4561367263943
"1658","long",23.7138957714983
"1659","long",51.0561705518984
"1660","long",43.1265836177864
"1661","long",42.2554116643734
"1662","long",39.6887262131087
"1663","long",41.5530038545747
"1664","long",42.851679423858
"1665","long",23.3841391031187
"1666","long",43.9749670931019
"1667","long",43.3373282114405
"1668","long",31.2053285109835
"1669","long",22.4354561070583
"1670","long",32.0651053833769
"1671","long",33.3661838951579
"1672","long",47.1207408606596
"1673","long",27.7457729851448
"1674","long",37.8702035103414
"1675","long",36.487014416975
"1676","long",46.6889483646681
"1677","long",26.0903205755987
"1678","long",43.1854681789386
"1679","long",64.0160561965757
"1680","long",40.5813040291783
"1681","long",34.8331294154533
"1682","long",35.7910851067248
"1683","long",25.5546453053636
"1684","long",31.7333260128218
"1685","long",58.8204918737298
"1686","long",43.3978893241919
"1687","long",31.4063999998928
"1688","long",39.9216444910901
"1689","long",39.2780306291907
"1690","long",35.1309309630261
"1691","long",42.6893172613256
"1692","long",43.2486804345538
"1693","long",39.6411252849687
"1694","long",41.3216578501914
"1695","long",25.9406334335932
"1696","long",41.9145045246
"1697","long",40.2011884545944
"1698","long",20.311665223419
"1699","long",32.5778137223001
"1700","long",43.7753776949562
"1701","long",33.3024097357993
"1702","long",38.0421931232037
"1703","long",23.9496794956982
"1704","long",45.209267312964
"1705","long",32.0586484639385
"1706","long",42.6371248137507
"1707","long",34.6718016206549
"1708","long",42.2310449053172
"1709","long",46.2292914608931
"1710","long",39.1019229836901
"1711","long",41.4309411685869
"1712","long",32.3897361787938
"1713","long",53.0178717402643
"1714","long",35.5783382491257
"1715","long",29.6736154939453
"1716","long",30.0751510274432
"1717","long",49.9358119043485
"1718","long",44.4281756759062
"1719","long",39.3114879389416
"1720","long",37.0411928079259
"1721","long",22.3439229517089
"1722","long",48.9297302711929
"1723","long",41.979189481225
"1724","long",35.3017589510866
"1725","long",32.2311742899864
"1726","long",27.6930130155138
"1727","long",36.827501899626
"1728","long",36.0494482022945
"1729","long",21.1536456814079
"1730","long",18.3786520090758
"1731","long",31.3151916709381
"1732","long",46.6400768573365
"1733","long",38.2244313401622
"1734","long",27.698269939941
"1735","long",23.7270616661551
"1736","long",39.2730177947217
"1737","long",30.6469748285655
"1738","long",25.5316780664428
"1739","long",38.4498423827866
"1740","long",39.4265282991901
"1741","long",28.0279821138804
"1742","long",35.9568548129422
"1743","long",40.88252313485
"1744","long",41.4267111092727
"1745","long",34.5911260412803
"1746","long",52.6346368871052
"1747","long",43.5531605127983
"1748","long",34.8836456996019
"1749","long",37.2047844739885
"1750","long",34.9237494931448
"1751","long",50.630730239385
"1752","long",53.2516229883558
"1753","long",33.9430019201888
"1754","long",19.3914441134398
"1755","long",43.5165207478336
"1756","long",40.8161350122554
"1757","long",73.363992040913
"1758","long",40.3712717752752
"1759","long",25.0913367256554
"1760","long",31.2819616481738
"1761","long",41.9217644369585
"1762","long",49.4832755431842
"1763","long",33.3812689588714
"1764","long",56.191655992928
"1765","long",38.9716272949354
"1766","long",43.0314150597666
"1767","long",39.7052398474901
"1768","long",18.3798850134549
"1769","long",29.4173525846204
"1770","long",47.422475322922
"1771","long",26.450963962921
"1772","long",36.0036438704625
"1773","long",52.6660351272173
"1774","long",39.958558616702
"1775","long",44.2655442750977
"1776","long",23.6820229793054
"1777","long",47.778823536154
"1778","long",44.3157456180374
"1779","long",40.5684683872193
"1780","long",39.4685298831977
"1781","long",45.2073598625713
"1782","long",21.8410715153413
"1783","long",44.7036504655973
"1784","long",46.6140289771971
"1785","long",37.5822392525063
"1786","long",37.3421721188429
"1787","long",39.2636966880237
"1788","long",41.9377713879525
"1789","long",28.3111940475401
"1790","long",49.0645609782964
"1791","long",35.6902912032925
"1792","long",41.968451598304
"1793","long",28.9662800622299
"1794","long",33.0887648080805
"1795","long",38.5091758412748
"1796","long",16.6296696580815
"1797","long",40.1198914397699
"1798","long",41.2794264482382
"1799","long",40.7702056117169
"1800","long",22.4759571535622
"1801","long",30.1184379160069
"1802","long",36.6363505581719
"1803","long",40.8844875484886
"1804","long",42.2432563068868
"1805","long",31.6677524897112
"1806","long",50.1210012280997
"1807","long",32.6112247879603
"1808","long",24.6688538416207
"1809","long",33.9968637907237
"1810","long",35.0824595088523
"1811","long",44.0325102220751
"1812","long",50.2899234409119
"1813","long",42.7783088542327
"1814","long",25.7848432564427
"1815","long",45.4070079600399
"1816","long",44.7238829944195
"1817","long",24.8058836736423
"1818","long",41.0554045170466
"1819","long",49.9914102599892
"1820","long",30.7362563730149
"1821","long",40.4963793482189
"1822","long",32.0747389640056
"1823","long",25.0515728853882
"1824","long",55.7686609239923
"1825","long",19.1711638905833
"1826","long",54.2951946022467
"1827","long",39.7469474498796
"1828","long",51.6892844707129
"1829","long",43.9844460751996
"1830","long",45.5352342631973
"1831","long",51.484722492049
"1832","long",47.6118038710859
"1833","long",40.1683222670968
"1834","long",25.0495295932066
"1835","long",55.2637079214411
"1836","long",47.5880065335673
"1837","long",37.7313080148406
"1838","long",48.495469242492
"1839","long",47.4284944703072
"1840","long",41.4169486837786
"1841","long",48.5833607481066
"1842","long",23.5696215690045
"1843","long",35.1464367541873
"1844","long",11.8579106018308
"1845","long",33.8080023168215
"1846","long",26.5038880131613
"1847","long",32.5622234004137
"1848","long",38.0902231465466
"1849","long",59.2371784952789
"1850","long",28.9586133546962
"1851","long",36.9829324593786
"1852","long",38.125483813044
"1853","long",20.2063641000068
"1854","long",34.3601076421468
"1855","long",56.3883639638582
"1856","long",45.0737372600472
"1857","long",50.0656396141001
"1858","long",12.2673346881531
"1859","long",36.7330878775224
"1860","long",34.0864330504885
"1861","long",45.3734745442478
"1862","long",55.3986302227988
"1863","long",35.7784735632723
"1864","long",47.2748464374074
"1865","long",32.6866803578215
"1866","long",34.6374153388464
"1867","long",47.0807960262684
"1868","long",44.7652776636549
"1869","long",41.9785854949654
"1870","long",28.9856140199976
"1871","long",45.0276405705971
"1872","long",36.6670570805744
"1873","long",35.8604698269649
"1874","long",40.0965253776706
"1875","long",55.7559825709481
"1876","long",57.4066594275665
"1877","long",31.0794557880302
"1878","long",38.2128246226151
"1879","long",29.6589837954919
"1880","long",32.5375442325677
"1881","long",42.0193588192615
"1882","long",39.3561595366557
"1883","long",48.2746344368298
"1884","long",39.5524411619198
"1885","long",37.6319139909803
"1886","long",43.2587331125324
"1887","long",41.1363171810065
"1888","long",56.4155089608205
"1889","long",34.0482555756046
"1890","long",30.7265512530835
"1891","long",37.9457560311383
"1892","long",27.3724265296547
"1893","long",43.7164954016409
"1894","long",31.7660273722101
"1895","long",49.5175177387463
"1896","long",28.4723907596915
"1897","long",30.3271300998838
"1898","long",28.7557345355558
"1899","long",36.0800279767948
"1900","long",30.2554330966049
"1901","long",39.2904530548992
"1902","long",44.5911787916817
"1903","long",43.6048832758577
"1904","long",47.4495837447054
"1905","long",33.766566844346
"1906","long",26.2607717992934
"1907","long",22.3096214104478
"1908","long",41.0134733430003
"1909","long",38.9846553458545
"1910","long",36.1800827370388
"1911","long",47.7504790041725
"1912","long",13.8280143920769
"1913","long",25.1964807467331
"1914","long",36.6720978699746
"1915","long",41.2067350961522
"1916","long",52.8300296986712
"1917","long",39.2856608978388
"1918","long",43.0161309943692
"1919","long",32.8159533815753
"1920","long",35.1375075367675
"1921","long",55.4880452300691
"1922","long",43.9372169601193
"1923","long",47.0603552917986
"1924","long",38.3628672757974
"1925","long",48.9588737869673
"1926","long",41.0186296831006
"1927","long",37.4883834973307
"1928","long",58.6214368016261
"1929","long",45.8609561824475
"1930","long",33.1058231911491
"1931","long",40.9512962532168
"1932","long",37.6603694957989
"1933","long",20.2453549154458
"1934","long",36.5842197209585
"1935","long",31.1056987881144
"1936","long",39.2970762473712
"1937","long",57.4734902915165
"1938","long",40.8578796449155
"1939","long",33.2911108900798
"1940","long",40.2857627698292
"1941","long",27.4505436573362
"1942","long",40.4826411143565
"1943","long",33.313762585731
"1944","long",35.1511247303594
"1945","long",35.3997996874605
"1946","long",41.2517530468814
"1947","long",37.3396610257209
"1948","long",37.6614410076949
"1949","long",28.3111949376878
"1950","long",25.6953477726384
"1951","long",25.2866232539292
"1952","long",54.7839684785597
"1953","long",33.9196738003771
"1954","long",40.1146164869672
"1955","long",49.3210959007689
"1956","long",44.4351162030472
"1957","long",37.37985892677
"1958","long",20.540295287425
"1959","long",45.3295624140843
"1960","long",46.1057531783075
"1961","long",55.0623650562821
"1962","long",32.5063226051698
"1963","long",54.7807399923191
"1964","long",30.6536293407572
"1965","long",26.8256664965911
"1966","long",46.2351130034164
"1967","long",32.8017150060108
"1968","long",60.2467241767069
"1969","long",42.1376621228468
"1970","long",32.6524794068044
"1971","long",29.3801920018144
"1972","long",41.5411774175271
"1973","long",38.8191356463188
"1974","long",27.7900151771017
"1975","long",31.1751392781633
"1976","long",47.7126688997109
"1977","long",44.0871439326248
"1978","long",35.4648964560686
"1979","long",49.2383618799399
"1980","long",12.4134375253002
"1981","long",28.8949970988274
"1982","long",31.815259063709
"1983","long",40.7195675552467
"1984","long",29.8719660432682
"1985","long",38.9128013513999
"1986","long",40.9270190400782
"1987","long",39.801959944094
"1988","long",51.0312956270974
"1989","long",37.7921943677447
"1990","long",31.2753979602362
"1991","long",45.0218237428848
"1992","long",38.5337508485019
"1993","long",45.3893645023492
"1994","long",29.0885797892223
"1995","long",37.95789298243
"1996","long",36.8444955592681
"1997","long",37.0926443697519
"1998","long",41.3456532677004
"1999","long",26.4398278297902
"2000","long",57.1248115326582
"2001","short",48.6562459894073
"2002","short",38.3569766581171
"2003","short",30.6533825187921
"2004","short",40.0397743337296
"2005","short",40.4682518896652
"2006","short",35.3439697987831
"2007","short",40.135474537431
"2008","short",41.820334275899
"2009","short",52.3115378414681
"2010","short",48.2482369564249
"2011","short",30.761019813021
"2012","short",28.483923598617
"2013","short",31.5748882458854
"2014","short",34.4489019755171
"2015","short",23.7662212400851
"2016","short",40.463643139767
"2017","short",36.967512300238
"2018","short",30.259050981139
"2019","short",40.1823376542733
"2020","short",49.9687776879518
"2021","short",41.4791085685029
"2022","short",32.7100600477923
"2023","short",45.4955992826034
"2024","short",27.7811146104817
"2025","short",37.1135380028478
"2026","short",38.3386815107805
"2027","short",57.6315566761507
"2028","short",33.7653650520011
"2029","short",42.8624278676455
"2030","short",33.9013411625143
"2031","short",25.0786896265912
"2032","short",18.5457367549606
"2033","short",42.6906739371092
"2034","short",14.1866268596311
"2035","short",22.4015808541739
"2036","short",36.8123701762831
"2037","short",32.2888769670009
"2038","short",30.6773898783975
"2039","short",36.4453798804214
"2040","short",45.5375839247472
"2041","short",51.6644965620057
"2042","short",47.0342170324067
"2043","short",54.8543401194393
"2044","short",48.3529901126036
"2045","short",43.4231160724454
"2046","short",44.4125202579586
"2047","short",44.4018199375255
"2048","short",43.6130818640557
"2049","short",46.3860570682433
"2050","short",56.2488007474479
"2051","short",38.4849357306826
"2052","short",27.0426479247427
"2053","short",27.0278904084992
"2054","short",39.2501246557112
"2055","short",27.9101079713163
"2056","short",44.0517122755346
"2057","short",38.5811989550978
"2058","short",38.5297929769374
"2059","short",40.9040850835416
"2060","short",26.4361957807892
"2061","short",35.6541282649019
"2062","short",50.9950141636235
"2063","short",36.6536264238025
"2064","short",34.6074966480505
"2065","short",31.8352845938084
"2066","short",37.6013105811437
"2067","short",35.5956739189174
"2068","short",38.5582388384983
"2069","short",41.363575495467
"2070","short",33.7284403756482
"2071","short",45.2810869235192
"2072","short",41.2147555079007
"2073","short",26.8933519146473
"2074","short",43.0484995572389
"2075","short",45.3773768653911
"2076","short",25.1578329180451
"2077","short",42.6206971106527
"2078","short",45.6315688857656
"2079","short",34.840636386157
"2080","short",33.6512078607126
"2081","short",48.9725946485613
"2082","short",38.7037881511871
"2083","short",30.0848083877063
